trans_id,date,store_id,product_id,customer_id,quantity,total_revenue,cost,gross_profit,shipping_cost_total,allocated_marketing_dzd,net_profit
238,2023-05-20 13:42:00,4,P134,C0806,1,28000.0,17855.0,10145.0,488.0,3454.4592847910385,6202.54
239,2023-01-31 09:04:00,1,P118,C0688,1,3500.0,2473.0,1027.0,0.0,147.15588187832822,879.84
240,2023-09-04 15:47:00,5,P106,C0012,1,320000.0,198987.0,121013.0,488.0,5766.493799323563,114758.51
241,2023-08-26 18:33:00,6,P133,C0705,1,45000.0,32905.0,12095.0,0.0,3647.78081945878,8447.22
242,2024-01-15 14:44:00,9,P136,C0364,2,5000.0,3212.0,1788.0,488.0,530.3052265385571,769.69
243,2023-10-09 13:44:00,3,P136,C0323,5,12500.0,8030.0,4470.0,488.0,930.866034094564,3051.13
244,2024-03-20 16:26:00,4,P111,C0743,1,185000.0,117065.0,67935.0,488.0,9790.064394378322,57656.94
245,2024-02-03 15:11:00,3,P136,C0808,5,12500.0,8030.0,4470.0,488.0,1179.5872838817625,2802.41
246,2024-05-01 19:41:00,11,P122,C0869,1,68000.0,43059.0,24941.0,992.3333333333334,0.0,23948.67
247,2023-03-23 20:47:00,1,P129,C0887,1,68000.0,46007.0,21993.0,0.0,1427.9180064308682,20565.08
248,2023-09-16 18:29:00,7,P131,C0677,1,360000.0,218747.0,141253.0,542.6666666666666,3850.996015936255,136859.34
249,2024-07-17 13:29:00,8,P112,C0663,1,38000.0,25796.0,12204.0,488.0,1552.4045953683903,10163.6
250,2024-12-28 18:08:00,1,P131,C1145,1,360000.0,218747.0,141253.0,0.0,8136.938110749185,133116.06
251,2025-10-05 11:36:00,1,P121,C0736,2,1600.0,1052.0,548.0,0.0,81.6410589046094,466.36
252,2025-12-10 17:53:00,7,P126,C0991,1,24000.0,17991.0,6009.0,542.6666666666666,498.3792705066843,4967.95
253,2024-12-23 13:19:00,2,P111,C0543,1,185000.0,117065.0,67935.0,542.6666666666666,9410.790223586146,57981.54
254,2025-10-27 20:51:00,1,P120,C0134,2,3000.0,2058.0,942.0,0.0,153.07698544614263,788.92
255,2024-07-08 11:27:00,2,P120,C0107,2,3000.0,2058.0,942.0,542.6666666666666,122.55825752908348,276.78
256,2023-02-25 09:23:00,8,P133,C0715,1,45000.0,32905.0,12095.0,488.0,4476.641221374046,7130.36
257,2023-06-12 17:22:00,4,P125,C0134,3,13500.0,9258.0,4242.0,488.0,267.1900452488688,3486.81
258,2024-02-07 16:00:00,5,P137,C0054,5,11000.0,7110.0,3890.0,488.0,1038.036809815951,2363.96
259,2025-03-17 20:54:00,2,P121,C0010,1,800.0,526.0,274.0,542.6666666666666,18.376594211224504,-287.04
260,2023-11-03 13:10:00,2,P119,C0532,5,14000.0,8475.0,5525.0,542.6666666666666,868.9217758985201,4113.41
261,2025-09-10 09:15:00,5,P118,C0290,5,17500.0,12365.0,5135.0,488.0,702.33689731466,3944.66
262,2025-12-21 10:47:00,2,P120,C1080,3,4500.0,3087.0,1413.0,542.6666666666666,267.2591641277171,603.07
263,2024-03-29 09:46:00,2,P137,C0447,2,4400.0,2844.0,1556.0,542.6666666666666,410.5346874766634,602.8
264,2024-11-17 12:23:00,4,P134,C0922,1,28000.0,17855.0,10145.0,488.0,0.0,9657.0
265,2023-05-23 09:10:00,2,P113,C1184,1,58000.0,37157.0,20843.0,542.6666666666666,1736.8792596312505,18563.45
266,2023-03-29 13:30:00,11,P125,C0449,2,9000.0,6172.0,2828.0,992.3333333333334,147.97684952189232,1687.69
267,2025-08-03 12:34:00,2,P120,C1016,2,3000.0,2058.0,942.0,542.6666666666666,144.41687883346836,254.92
268,2025-07-23 10:23:00,1,P130,C0241,1,130000.0,83075.0,46925.0,0.0,1901.6318537859006,45023.37
269,2024-04-09 11:03:00,10,P124,C0948,1,48000.0,33033.0,14967.0,992.3333333333334,817.6335078534032,13157.03
270,2024-12-31 09:04:00,3,P126,C0632,1,24000.0,17991.0,6009.0,488.0,363.47536617842877,5157.52
271,2023-09-30 14:53:00,5,P121,C0737,2,1600.0,1052.0,548.0,488.0,61.198511237846105,-1.2
272,2025-05-25 18:34:00,8,P119,C1128,3,8400.0,5085.0,3315.0,488.0,230.4712501496349,2596.53
273,2024-12-07 10:09:00,5,P119,C0315,2,5600.0,3390.0,2210.0,488.0,284.86716352476986,1437.13
274,2024-12-05 12:48:00,7,P137,C1041,1,2200.0,1422.0,778.0,542.6666666666666,263.25731803058056,-27.92
275,2023-02-08 19:42:00,6,P118,C1136,1,3500.0,2473.0,1027.0,0.0,195.61590012246563,831.38
276,2024-09-04 17:02:00,8,P104,C0463,1,310000.0,196558.0,113442.0,488.0,3615.680190930788,109338.32
277,2025-06-11 17:35:00,4,P114,C1135,1,75000.0,53367.0,21633.0,488.0,3913.1136950904393,17231.89
278,2023-12-12 09:55:00,9,P118,C0176,2,7000.0,4946.0,2054.0,488.0,531.1219923471042,1034.88
279,2023-08-19 11:39:00,5,P105,C0255,1,85000.0,52017.0,32983.0,488.0,1628.757225433526,30866.24
280,2023-06-28 12:00:00,3,P121,C0461,2,1600.0,1052.0,548.0,488.0,50.90758734752946,9.09
281,2025-12-28 09:21:00,8,P123,C1069,1,9500.0,7113.0,2387.0,488.0,197.27512790889585,1701.72
282,2025-04-03 19:54:00,6,P137,C0895,3,6600.0,4266.0,2334.0,0.0,843.5074673498718,1490.49
283,2024-01-13 11:26:00,5,P115,C0809,1,230000.0,161913.0,68087.0,488.0,0.0,67599.0
284,2023-09-02 16:56:00,6,P136,C1123,2,5000.0,3212.0,1788.0,0.0,356.4786861490158,1431.52
285,2024-12-22 11:36:00,3,P119,C1129,1,2800.0,1695.0,1105.0,488.0,142.43358176238493,474.57
286,2024-03-08 15:19:00,7,P123,C0818,1,9500.0,7113.0,2387.0,542.6666666666666,245.03326237360298,1599.3
287,2023-03-20 10:00:00,3,P136,C0722,5,12500.0,8030.0,4470.0,488.0,1454.7124838613568,2527.29
288,2025-08-18 15:25:00,1,P117,C0715,1,290000.0,209699.0,80301.0,0.0,13960.298287235273,66340.7
289,2024-03-03 15:41:00,3,P121,C1158,1,800.0,526.0,274.0,488.0,42.33541359731166,-256.34
290,2023-09-22 15:33:00,10,P136,C0365,3,7500.0,4818.0,2682.0,992.3333333333334,534.7180292235238,1154.95
291,2023-08-05 14:03:00,10,P121,C1147,1,800.0,526.0,274.0,992.3333333333334,58.3741524503535,-776.71
292,2025-05-10 09:53:00,1,P137,C0835,3,6600.0,4266.0,2334.0,0.0,696.634455335676,1637.37
293,2024-02-05 11:12:00,4,P120,C0380,1,1500.0,1029.0,471.0,488.0,100.22061662346259,-117.22
294,2023-02-20 18:28:00,8,P125,C0205,2,9000.0,6172.0,2828.0,488.0,124.15674388395757,2215.84
295,2024-01-12 16:36:00,1,P121,C0379,1,800.0,526.0,274.0,0.0,0.0,274.0
296,2023-11-23 13:24:00,6,P136,C1104,3,7500.0,4818.0,2682.0,0.0,1054.4705307549887,1627.53
297,2024-06-10 19:59:00,4,P129,C0463,1,68000.0,46007.0,21993.0,488.0,0.0,21505.0
298,2025-12-22 15:10:00,12,P121,C0387,2,1600.0,1052.0,548.0,992.3333333333334,95.02548057874387,-539.36
299,2025-11-01 19:13:00,4,P119,C1036,2,5600.0,3390.0,2210.0,488.0,271.89889283476083,1450.1
300,2024-06-16 20:18:00,4,P132,C0579,1,38000.0,23961.0,14039.0,488.0,2951.7100371747215,10599.29
301,2024-07-23 15:36:00,1,P115,C0207,1,230000.0,161913.0,68087.0,0.0,9396.133077229731,58690.87
302,2025-08-29 16:34:00,3,P113,C1089,1,58000.0,37157.0,20843.0,488.0,2792.0596574470546,17562.94
303,2023-09-04 09:51:00,1,P137,C0033,2,4400.0,2844.0,1556.0,0.0,313.7012438111339,1242.3
304,2024-05-24 11:41:00,5,P121,C0709,1,800.0,526.0,274.0,488.0,20.476809100804044,-234.48
305,2025-05-23 13:11:00,2,P121,C0785,2,1600.0,1052.0,548.0,542.6666666666666,43.8992857427876,-38.57
306,2024-11-24 09:38:00,6,P136,C1145,2,5000.0,3212.0,1788.0,0.0,0.0,1788.0
307,2023-10-30 14:21:00,2,P125,C0790,2,9000.0,6172.0,2828.0,542.6666666666666,185.46100971794266,2099.87
308,2024-11-13 14:55:00,2,P125,C1054,3,13500.0,9258.0,4242.0,542.6666666666666,611.397800183318,3087.94
309,2024-11-07 15:05:00,1,P119,C0052,1,2800.0,1695.0,1105.0,0.0,192.42223798289163,912.58
310,2025-09-19 17:19:00,1,P136,C0462,5,12500.0,8030.0,4470.0,0.0,1038.7241741566477,3431.28
311,2023-08-17 14:49:00,3,P118,C0530,2,7000.0,4946.0,2054.0,488.0,510.7738339405931,1055.23
312,2023-05-24 16:25:00,2,P113,C0042,1,58000.0,37157.0,20843.0,542.6666666666666,1736.8792596312505,18563.45
313,2024-09-29 20:56:00,4,P136,C1199,1,2500.0,1606.0,894.0,488.0,212.01296657644613,193.99
314,2023-02-08 09:27:00,5,P137,C1151,3,6600.0,4266.0,2334.0,488.0,656.5740458015267,1189.43
315,2023-10-24 15:11:00,2,P108,C0221,1,48000.0,31082.0,16918.0,542.6666666666666,899.0109890109891,15476.32
316,2024-07-30 13:45:00,1,P105,C0401,1,85000.0,52017.0,32983.0,0.0,1876.9938481819179,31106.01
317,2023-11-20 09:50:00,2,P135,C0931,1,12000.0,8606.0,3394.0,542.6666666666666,1687.152849207982,1164.18
318,2025-05-22 14:02:00,4,P124,C0846,1,48000.0,33033.0,14967.0,488.0,0.0,14479.0
319,2024-01-29 11:06:00,6,P120,C0811,2,3000.0,2058.0,942.0,0.0,0.0,942.0
320,2024-12-04 10:48:00,3,P119,C0043,3,8400.0,5085.0,3315.0,488.0,427.30074528715477,2399.7
321,2023-09-06 13:12:00,10,P112,C0967,1,38000.0,25796.0,12204.0,992.3333333333334,1453.464641898845,9758.2
322,2024-05-06 13:16:00,6,P134,C1118,1,28000.0,17855.0,10145.0,0.0,1544.7020900488717,8600.3
323,2025-01-01 14:17:00,7,P102,C0048,1,195000.0,141052.0,53948.0,542.6666666666666,3204.8581326294952,50200.48
324,2025-02-18 11:08:00,12,P125,C0669,1,4500.0,3086.0,1414.0,992.3333333333334,0.0,421.67
325,2023-12-30 19:54:00,5,P105,C0844,1,85000.0,52017.0,32983.0,488.0,1278.716581993837,31216.28
326,2023-11-20 13:16:00,3,P137,C0796,3,6600.0,4266.0,2334.0,488.0,927.93406706439,918.07
327,2025-10-09 13:17:00,5,P118,C0661,2,7000.0,4946.0,2054.0,488.0,357.1796327076661,1208.82
328,2025-04-29 10:52:00,7,P101,C1080,1,260000.0,167880.0,92120.0,542.6666666666666,0.0,91577.33
329,2024-01-30 20:56:00,10,P118,C0633,2,7000.0,4946.0,2054.0,992.3333333333334,0.0,1061.67
330,2023-05-23 18:04:00,10,P119,C0946,2,5600.0,3390.0,2210.0,992.3333333333334,167.69868713681038,1049.97
331,2023-03-09 11:25:00,7,P131,C0950,1,360000.0,218747.0,141253.0,542.6666666666666,7559.565916398714,133150.77
332,2023-03-12 14:44:00,1,P116,C0179,1,145000.0,90588.0,54412.0,0.0,5632.079971880963,48779.92
333,2024-09-14 11:03:00,6,P113,C0546,1,58000.0,37157.0,20843.0,0.0,0.0,20843.0
334,2023-07-04 14:00:00,1,P105,C1168,1,85000.0,52017.0,32983.0,0.0,1956.881679389313,31026.12
335,2025-05-22 19:38:00,2,P136,C0831,2,5000.0,3212.0,1788.0,542.6666666666666,527.7533752543,717.58
336,2024-05-13 16:04:00,1,P134,C0894,1,28000.0,17855.0,10145.0,0.0,1544.7020900488717,8600.3
337,2024-04-24 13:07:00,7,P105,C0482,1,85000.0,52017.0,32983.0,542.6666666666666,1959.4660194174755,30480.87
338,2023-01-26 10:16:00,4,P133,C1135,1,45000.0,32905.0,12095.0,488.0,5852.30679949705,5754.69
339,2023-12-30 16:53:00,4,P111,C0866,1,185000.0,117065.0,67935.0,488.0,14036.795512030612,53410.2
340,2023-03-31 19:09:00,2,P121,C0878,2,1600.0,1052.0,548.0,542.6666666666666,62.14708934489338,-56.81
341,2023-05-11 12:39:00,3,P120,C0753,1,1500.0,1029.0,471.0,488.0,44.919291197359925,-61.92
342,2024-10-02 16:06:00,2,P136,C0684,5,12500.0,8030.0,4470.0,542.6666666666666,949.367088607595,2977.97
343,2025-02-03 18:55:00,6,P115,C0437,1,230000.0,161913.0,68087.0,0.0,13167.909128202227,54919.09
344,2025-02-16 10:17:00,1,P119,C0712,1,2800.0,1695.0,1105.0,0.0,160.30498069115754,944.7
345,2024-08-06 15:09:00,7,P110,C0466,1,24000.0,15039.0,8961.0,542.6666666666666,494.978313253012,7923.36
346,2025-03-13 10:18:00,1,P137,C0006,5,11000.0,7110.0,3890.0,0.0,538.1284101437836,3351.87
347,2024-07-27 15:26:00,4,P137,C0460,1,2200.0,1422.0,778.0,488.0,163.56486252524837,126.44
348,2023-01-27 11:25:00,1,P117,C1118,1,290000.0,209699.0,80301.0,0.0,12192.91592706148,68108.08
349,2025-07-05 19:25:00,4,P125,C0468,1,4500.0,3086.0,1414.0,488.0,58.03762916747904,867.96
350,2023-06-18 19:27:00,1,P137,C0050,3,6600.0,4266.0,2334.0,0.0,766.348888163722,1567.65
351,2023-02-10 11:44:00,3,P122,C0243,1,68000.0,43059.0,24941.0,488.0,938.0731760121239,23514.93
352,2024-01-30 19:19:00,1,P112,C0511,1,38000.0,25796.0,12204.0,0.0,0.0,12204.0
353,2025-12-13 13:30:00,6,P118,C0366,1,3500.0,2473.0,1027.0,0.0,207.8682387660022,819.13
354,2024-12-23 17:10:00,6,P117,C0513,1,290000.0,209699.0,80301.0,0.0,14752.04953967558,65548.95
355,2025-10-31 15:55:00,5,P112,C1178,1,38000.0,25796.0,12204.0,488.0,1938.9751489844732,9777.02
356,2023-07-24 15:55:00,6,P128,C1016,1,58000.0,37743.0,20257.0,0.0,935.7469244288225,19321.25
357,2025-01-21 15:54:00,1,P123,C0603,1,9500.0,7113.0,2387.0,0.0,215.49527288354102,2171.5
358,2025-07-15 09:16:00,5,P127,C0034,1,9500.0,6907.0,2593.0,488.0,122.5238837980113,1982.48
359,2023-07-23 13:02:00,3,P120,C0095,3,4500.0,3087.0,1413.0,488.0,-238.08584264205925,1163.09
360,2025-09-14 11:48:00,8,P125,C1004,2,9000.0,6172.0,2828.0,488.0,216.69357798165137,2123.31
361,2025-09-07 12:05:00,7,P127,C0859,1,9500.0,6907.0,2593.0,542.6666666666666,228.73211009174312,1821.6
362,2023-07-17 20:18:00,10,P136,C0744,1,2500.0,1606.0,894.0,992.3333333333334,271.7378766206801,-370.07
363,2023-05-02 10:49:00,1,P136,C0513,1,2500.0,1606.0,894.0,0.0,308.43386471348555,585.57
364,2024-07-08 19:37:00,1,P121,C0124,1,800.0,526.0,274.0,0.0,32.68220200775559,241.32
365,2023-02-25 19:09:00,2,P112,C0689,1,38000.0,25796.0,12204.0,542.6666666666666,2123.8297727581985,9537.5
366,2025-04-05 20:02:00,4,P120,C0128,5,7500.0,5145.0,2355.0,488.0,261.55934107076,1605.44
367,2023-06-20 09:29:00,9,P103,C0221,1,98000.0,63780.0,34220.0,488.0,1560.8770510746476,32171.12
368,2025-06-04 15:09:00,6,P118,C0957,1,3500.0,2473.0,1027.0,0.0,182.61197243755385,844.39
369,2025-09-29 16:58:00,5,P132,C0525,1,38000.0,23961.0,14039.0,488.0,3157.7214894362087,10393.28
370,2023-09-05 19:13:00,4,P120,C0190,1,1500.0,1029.0,471.0,488.0,57.373604285480724,-74.37
371,2023-09-06 16:48:00,5,P120,C1101,3,4500.0,3087.0,1413.0,488.0,172.12081285644217,752.88
372,2023-02-06 17:14:00,3,P128,C0389,1,58000.0,37743.0,20257.0,488.0,1818.0144115292233,17950.99
373,2024-05-19 09:38:00,10,P126,C0317,1,24000.0,17991.0,6009.0,992.3333333333334,0.0,5016.67
374,2025-10-01 12:40:00,3,P119,C0077,1,2800.0,1695.0,1105.0,488.0,142.87185308306644,474.13
375,2025-03-31 13:09:00,5,P119,C0119,2,5600.0,3390.0,2210.0,488.0,128.6361594785715,1593.36
376,2025-09-10 11:04:00,3,P119,C0397,1,2800.0,1695.0,1105.0,488.0,112.37390357034559,504.63
377,2024-08-02 15:33:00,11,P134,C0747,1,28000.0,17855.0,10145.0,992.3333333333334,0.0,9152.67
378,2023-03-12 19:34:00,3,P125,C0231,1,4500.0,3086.0,1414.0,488.0,73.98842476094616,852.01
379,2024-02-03 16:17:00,6,P132,C0355,1,38000.0,23961.0,14039.0,0.0,3585.945343000558,10453.05
380,2024-08-05 15:51:00,1,P120,C1040,3,4500.0,3087.0,1413.0,0.0,-124.91382125621394,1537.91
381,2023-05-28 10:24:00,7,P118,C0560,1,3500.0,2473.0,1027.0,542.6666666666666,104.81167946050648,379.52
382,2024-03-23 16:55:00,1,P136,C1138,1,2500.0,1606.0,894.0,0.0,233.25834515719512,660.74
383,2023-10-03 09:55:00,9,P134,C0386,1,28000.0,17855.0,10145.0,488.0,2085.139916371824,7571.86
384,2024-12-04 11:23:00,5,P121,C0344,2,1600.0,1052.0,548.0,488.0,81.39061814993424,-21.39
385,2023-01-29 10:33:00,11,P136,C0800,2,5000.0,3212.0,1788.0,992.3333333333334,650.2563110552278,145.41
386,2023-01-29 16:22:00,6,P134,C0411,1,28000.0,17855.0,10145.0,0.0,3641.435341909276,6503.56
387,2024-01-12 12:56:00,5,P109,C0901,1,42000.0,31127.0,10873.0,488.0,781.773905885581,9603.23
388,2024-03-27 16:37:00,1,P120,C0220,3,4500.0,3087.0,1413.0,0.0,238.13670148487807,1174.86
389,2025-03-04 14:18:00,1,P121,C0723,2,1600.0,1052.0,548.0,0.0,36.75318842244901,511.25
390,2023-04-03 14:50:00,1,P120,C0149,1,1500.0,1029.0,471.0,0.0,91.32773392375817,379.67
391,2024-12-11 14:01:00,6,P123,C0275,1,9500.0,7113.0,2387.0,0.0,143.87566577896138,2243.12
392,2025-04-08 09:10:00,4,P121,C0229,5,4000.0,2630.0,1370.0,488.0,139.49831523773867,742.5
393,2024-12-07 17:08:00,2,P118,C0363,3,10500.0,7419.0,3081.0,542.6666666666666,534.1259316089435,2004.21
394,2023-10-02 10:06:00,1,P137,C0084,2,4400.0,2844.0,1556.0,0.0,327.6648440012866,1228.34
395,2024-04-23 10:44:00,7,P137,C0789,5,11000.0,7110.0,3890.0,542.6666666666666,731.561415032373,2615.77
396,2023-02-20 09:44:00,3,P119,C0832,5,14000.0,8475.0,5525.0,488.0,782.4636004898625,4254.54
397,2024-07-31 12:10:00,5,P137,C0689,3,6600.0,4266.0,2334.0,488.0,490.69458757574506,1355.31
398,2025-03-25 09:14:00,1,P121,C1181,3,2400.0,1578.0,822.0,0.0,55.12978263367351,766.87
399,2025-07-27 09:15:00,6,P126,C0942,1,24000.0,17991.0,6009.0,0.0,309.5340222265549,5699.47
400,2023-10-24 20:56:00,6,P135,C1152,1,12000.0,8606.0,3394.0,0.0,893.6313927307816,2500.37
401,2025-09-03 11:44:00,1,P125,C0508,1,4500.0,3086.0,1414.0,0.0,108.34678899082569,1305.65
402,2025-06-16 19:52:00,12,P137,C0117,1,2200.0,1422.0,778.0,992.3333333333334,144.9894291754757,-359.32
403,2025-04-29 09:48:00,4,P118,C0090,3,10500.0,7419.0,3081.0,488.0,366.18307749906404,2226.82
404,2023-10-19 17:47:00,11,P110,C0691,1,24000.0,15039.0,8961.0,992.3333333333334,449.50549450549454,7519.16
405,2025-06-24 17:10:00,3,P120,C0060,3,4500.0,3087.0,1413.0,488.0,234.78682170542638,690.21
406,2025-02-23 18:21:00,8,P121,C0567,5,4000.0,2630.0,1370.0,488.0,229.00711527308223,652.99
407,2024-09-15 10:48:00,8,P108,C0797,1,48000.0,31082.0,16918.0,488.0,559.8472553699283,15870.15
408,2023-02-25 13:32:00,2,P125,C0866,2,9000.0,6172.0,2828.0,542.6666666666666,124.15674388395757,2161.18
409,2023-03-19 20:23:00,6,P137,C1175,3,6600.0,4266.0,2334.0,0.0,768.0881914787964,1565.91
410,2024-02-19 20:38:00,1,P132,C0659,1,38000.0,23961.0,14039.0,0.0,3585.945343000558,10453.05
411,2024-02-05 13:22:00,3,P102,C0921,1,195000.0,141052.0,53948.0,488.0,3706.770627714173,49753.23
412,2025-02-26 17:52:00,3,P117,C0930,1,290000.0,209699.0,80301.0,488.0,16603.01585729846,63209.98
413,2023-07-17 19:32:00,5,P136,C0081,3,7500.0,4818.0,2682.0,488.0,815.2136298620403,1378.79
414,2023-02-26 16:34:00,5,P120,C1181,5,7500.0,5145.0,2355.0,488.0,419.17692883385496,1447.82
415,2024-01-16 15:40:00,8,P121,C0556,2,1600.0,1052.0,548.0,488.0,0.0,60.0
416,2024-01-31 13:14:00,3,P122,C0868,1,68000.0,43059.0,24941.0,488.0,1266.673213847287,23186.33
417,2024-12-29 16:53:00,5,P114,C0523,1,75000.0,53367.0,21633.0,488.0,3815.1852257781675,17329.81
418,2025-08-20 14:37:00,1,P137,C0500,5,11000.0,7110.0,3890.0,0.0,-1029.9126021990414,4919.91
419,2025-12-12 13:57:00,2,P118,C0355,2,7000.0,4946.0,2054.0,542.6666666666666,415.7364775320044,1095.6
420,2025-06-02 09:03:00,8,P113,C1007,1,58000.0,37157.0,20843.0,488.0,3026.141257536606,17328.86
421,2023-08-18 13:56:00,2,P121,C0940,1,800.0,526.0,274.0,542.6666666666666,58.3741524503535,-327.04
422,2023-10-31 10:17:00,11,P107,C0865,1,65000.0,40453.0,24547.0,992.3333333333334,1217.4107142857142,22337.26
423,2023-02-23 10:23:00,3,P120,C0722,1,1500.0,1029.0,471.0,488.0,83.835385766771,-100.84
424,2024-11-30 11:43:00,3,P128,C0372,1,58000.0,37743.0,20257.0,488.0,1129.1811846689895,18639.82
425,2024-04-04 15:12:00,8,P135,C0303,1,12000.0,8606.0,3394.0,488.0,798.0669982171343,2107.93
426,2024-12-29 16:17:00,3,P119,C0995,5,14000.0,8475.0,5525.0,488.0,712.1679088119246,4324.83
427,2025-04-10 12:37:00,2,P120,C0834,5,7500.0,5145.0,2355.0,542.6666666666666,261.55934107076,1550.77
428,2025-12-04 10:52:00,1,P133,C0242,1,45000.0,32905.0,12095.0,0.0,5116.87678845436,6978.12
429,2023-02-11 18:22:00,1,P119,C0760,2,5600.0,3390.0,2210.0,0.0,312.98544019594505,1897.01
430,2024-12-09 16:20:00,5,P119,C0421,1,2800.0,1695.0,1105.0,488.0,142.43358176238493,474.57
431,2025-11-02 09:57:00,4,P125,C0202,1,4500.0,3086.0,1414.0,488.0,123.99550706033376,802.0
432,2025-05-13 18:01:00,10,P108,C0381,1,48000.0,31082.0,16918.0,992.3333333333334,-957.8815642458101,16883.55
433,2024-10-24 19:36:00,2,P137,C0890,1,2200.0,1422.0,778.0,542.6666666666666,167.08860759493672,68.24
434,2023-08-03 20:27:00,1,P120,C0317,1,1500.0,1029.0,471.0,0.0,109.4515358444128,361.55
435,2025-03-21 09:26:00,3,P134,C1186,1,28000.0,17855.0,10145.0,488.0,1369.7814076387222,8287.22
436,2025-07-18 10:51:00,6,P120,C0403,1,1500.0,1029.0,471.0,0.0,87.48233773261582,383.52
437,2025-10-25 14:19:00,6,P120,C0175,2,3000.0,2058.0,942.0,0.0,153.07698544614263,788.92
438,2024-08-12 18:47:00,12,P103,C0322,1,98000.0,63780.0,34220.0,992.3333333333334,2021.1614457831326,31206.51
439,2023-11-26 09:49:00,2,P137,C0468,1,2200.0,1422.0,778.0,542.6666666666666,309.31135568813,-73.98
440,2023-08-11 09:06:00,5,P118,C0596,2,7000.0,4946.0,2054.0,488.0,510.7738339405931,1055.23
441,2023-12-30 16:16:00,4,P137,C0114,2,4400.0,2844.0,1556.0,488.0,377.4251497005988,690.57
442,2024-08-08 20:52:00,10,P124,C0089,1,48000.0,33033.0,14967.0,992.3333333333334,1290.2588015854512,12684.41
443,2023-03-16 14:11:00,8,P120,C0359,1,1500.0,1029.0,471.0,488.0,58.26289626083754,-75.26
444,2023-09-20 19:26:00,1,P120,C1172,1,1500.0,1029.0,471.0,0.0,57.373604285480724,413.63
445,2024-03-02 12:21:00,6,P136,C0917,3,7500.0,4818.0,2682.0,0.0,699.7750354715854,1982.22
446,2023-05-09 11:07:00,1,P120,C0815,1,1500.0,1029.0,471.0,0.0,44.919291197359925,426.08
447,2023-04-21 12:15:00,6,P119,C1154,1,2800.0,1695.0,1105.0,0.0,170.47843665768195,934.52
448,2024-06-13 15:18:00,4,P121,C0925,1,800.0,526.0,274.0,488.0,28.609835755194776,-242.61
449,2024-01-27 17:09:00,2,P128,C0005,1,58000.0,37743.0,20257.0,542.6666666666666,0.0,19714.33
450,2024-04-13 18:17:00,4,P126,C1110,1,24000.0,17991.0,6009.0,488.0,408.8167539267016,5112.18
451,2025-07-05 13:00:00,6,P136,C0824,2,5000.0,3212.0,1788.0,0.0,336.4561387780716,1451.54
452,2025-12-23 18:04:00,5,P125,C0307,2,9000.0,6172.0,2828.0,488.0,186.8922264400066,2153.11
453,2025-11-18 11:23:00,4,P125,C1165,1,4500.0,3086.0,1414.0,488.0,123.99550706033376,802.0
454,2024-04-06 12:38:00,2,P133,C0820,1,45000.0,32905.0,12095.0,542.6666666666666,2992.7512433142538,8559.58
455,2023-10-03 12:09:00,4,P137,C0959,1,2200.0,1422.0,778.0,488.0,163.8324220006433,126.17
456,2023-04-25 09:55:00,7,P124,C1135,1,48000.0,33033.0,14967.0,542.6666666666666,949.2415449269562,13475.09
457,2025-09-18 10:19:00,2,P127,C0741,1,9500.0,6907.0,2593.0,542.6666666666666,228.73211009174312,1821.6
458,2023-07-20 09:30:00,2,P124,C0815,1,48000.0,33033.0,14967.0,542.6666666666666,-1410.2522219553207,15834.59
459,2024-05-13 14:54:00,3,P134,C0917,1,28000.0,17855.0,10145.0,488.0,1544.7020900488717,8112.3
460,2024-03-29 19:53:00,8,P109,C1118,1,42000.0,31127.0,10873.0,488.0,640.4049014384657,9744.6
461,2024-12-11 15:18:00,4,P130,C1035,1,130000.0,83075.0,46925.0,488.0,2938.3387622149835,43498.66
462,2025-06-09 18:12:00,7,P118,C0150,3,10500.0,7419.0,3081.0,542.6666666666666,547.8359173126615,1990.5
463,2024-09-18 09:47:00,7,P111,C0584,1,185000.0,117065.0,67935.0,542.6666666666666,0.0,67392.33
464,2024-02-24 18:36:00,5,P121,C0795,3,2400.0,1578.0,822.0,488.0,160.3529865975401,173.65
465,2025-05-19 16:13:00,5,P119,C0134,2,5600.0,3390.0,2210.0,488.0,153.6475000997566,1568.35
466,2023-03-10 16:17:00,3,P109,C0917,1,42000.0,31127.0,10873.0,488.0,815.7828458106097,9569.22
467,2023-08-21 11:03:00,3,P136,C0736,2,5000.0,3212.0,1788.0,488.0,405.3089799398645,894.69
468,2024-09-10 11:39:00,1,P121,C0699,3,2400.0,1578.0,822.0,0.0,0.0,822.0
469,2025-09-20 13:35:00,9,P119,C0500,3,8400.0,5085.0,3315.0,488.0,337.12171071103677,2489.88
470,2025-01-18 20:55:00,4,P123,C0295,1,9500.0,7113.0,2387.0,488.0,215.49527288354102,1683.5
471,2024-03-16 10:47:00,5,P121,C0201,2,1600.0,1052.0,548.0,488.0,84.67082719462331,-24.67
472,2023-06-21 11:31:00,7,P116,C0733,1,145000.0,90588.0,54412.0,542.6666666666666,4613.500103369857,49255.83
473,2025-01-02 18:07:00,3,P119,C0315,2,5600.0,3390.0,2210.0,488.0,0.0,1722.0
474,2025-05-01 20:42:00,2,P112,C0307,1,38000.0,25796.0,12204.0,542.6666666666666,1042.6080363912056,10618.73
475,2024-04-10 17:37:00,2,P126,C1146,1,24000.0,17991.0,6009.0,542.6666666666666,408.8167539267016,5057.52
