trans_id,date,store_id,product_id,customer_id,quantity,total_revenue,month,unit_cost,city_id,region_name,shipping_cost,subcategory_id,category_id,category,allocated_marketing_dzd,product_total_cost,net_profit
180,2023-01-31 18:34:00,4,P125,C0324,3,13500.0,2023-01,3086.0,7,North,0.0,7,3,audio,375.11001604400644,9258.0,3866.89
181,2025-06-24 11:23:00,3,P137,C1070,2,4400.0,2025-06,1422.0,6,East,0.0,15,5,printers,289.9788583509514,2844.0,1266.02
182,2023-07-13 20:49:00,6,P113,C0801,1,58000.0,2023-07,37157.0,9,South,0.0,4,2,smartphones,0.0,37157.0,20843.0
183,2023-02-09 15:40:00,7,P118,C0736,1,3500.0,2023-02,2473.0,1,North,0.0,6,2,smartphones,195.61590012246563,2473.0,831.38
184,2024-02-10 10:20:00,1,P112,C0037,1,38000.0,2024-02,25796.0,12,East,0.0,4,2,smartphones,2538.9222877943853,25796.0,9665.08
185,2025-10-02 16:00:00,6,P133,C0670,1,45000.0,2025-10,32905.0,4,East,0.0,13,5,printers,4178.346245775983,32905.0,7916.65
186,2023-02-05 20:47:00,5,P120,C1087,5,7500.0,2023-02,1029.0,4,East,0.0,6,2,smartphones,419.17692883385496,5145.0,1935.82
187,2023-10-22 13:45:00,1,P121,C0407,1,800.0,2023-10,526.0,1,North,0.0,6,2,smartphones,35.63284518828452,526.0,238.37
188,2024-02-14 18:08:00,2,P136,C0964,5,12500.0,2024-02,1606.0,10,South,0.0,15,5,printers,1179.5872838817625,8030.0,3290.41
189,2024-10-04 12:11:00,2,P121,C0652,2,1600.0,2024-10,526.0,7,North,0.0,6,2,smartphones,89.8887092171597,1052.0,458.11
190,2024-07-19 15:02:00,3,P118,C1069,1,3500.0,2024-07,2473.0,2,West,0.0,6,2,smartphones,142.98463378393072,2473.0,884.02
191,2023-07-12 09:53:00,1,P136,C0828,1,2500.0,2023-07,1606.0,6,East,0.0,15,5,printers,271.7378766206801,1606.0,622.26
192,2025-11-08 15:14:00,3,P134,C0843,1,28000.0,2025-11,17855.0,11,East,0.0,14,5,printers,2546.700643776824,17855.0,7598.3
193,2023-09-10 10:21:00,9,P128,C0889,1,58000.0,2023-09,37743.0,2,West,0.0,10,4,cameras,620.4382470119522,37743.0,19636.56
194,2023-08-07 14:45:00,1,P107,C0624,1,65000.0,2023-08,40453.0,10,South,0.0,2,1,computers,1245.5202312138729,40453.0,23301.48
195,2024-09-24 11:01:00,6,P137,C0731,3,6600.0,2024-09,1422.0,11,East,0.0,15,5,printers,559.7142317618178,4266.0,1774.29
196,2025-12-12 09:49:00,7,P127,C1123,1,9500.0,2025-12,6907.0,3,East,0.0,8,3,audio,197.27512790889585,6907.0,2395.72
197,2025-04-15 10:49:00,4,P127,C0448,1,9500.0,2025-04,6907.0,4,East,0.0,8,3,audio,214.31697612732094,6907.0,2378.68
198,2023-08-06 17:23:00,5,P118,C0547,1,3500.0,2023-08,2473.0,2,West,0.0,6,2,smartphones,255.38691697029654,2473.0,771.61
199,2023-12-31 09:45:00,1,P120,C0108,2,3000.0,2023-12,1029.0,3,East,0.0,6,2,smartphones,227.6237110059018,2058.0,714.38
200,2025-11-16 09:19:00,5,P119,C0134,1,2800.0,2025-11,1695.0,11,East,0.0,6,2,smartphones,135.94944641738041,1695.0,969.05
201,2025-04-24 14:59:00,5,P118,C0732,2,7000.0,2025-04,2473.0,8,West,0.0,6,2,smartphones,244.12205166604267,4946.0,1809.88
202,2025-08-07 10:35:00,5,P118,C0460,2,7000.0,2025-08,2473.0,4,East,0.0,6,2,smartphones,336.9727172780928,4946.0,1717.03
203,2025-02-09 18:40:00,9,P125,C0536,1,4500.0,2025-02,3086.0,11,East,0.0,7,3,audio,0.0,3086.0,1414.0
204,2023-10-29 18:47:00,11,P121,C0437,1,800.0,2023-10,526.0,8,West,0.0,6,2,smartphones,35.63284518828452,526.0,238.37
205,2024-08-04 12:18:00,10,P110,C0543,1,24000.0,2024-08,15039.0,8,West,0.0,3,1,computers,494.978313253012,15039.0,8466.02
206,2023-03-25 13:09:00,1,P132,C0136,1,38000.0,2023-03,23961.0,12,East,0.0,13,5,printers,4422.325950938524,23961.0,9616.67
207,2025-01-29 10:30:00,11,P121,C1096,1,800.0,2025-01,526.0,11,East,0.0,6,2,smartphones,25.40691550263339,526.0,248.59
207,2025-01-29 10:30:00,11,P121,C1096,1,800.0,2025-01,526.0,11,East,0.0,6,2,smartphones,46.11495305701855,526.0,227.89
208,2023-02-10 11:16:00,3,P119,C0243,1,2800.0,2023-02,1695.0,3,East,0.0,6,2,smartphones,156.49272009797252,1695.0,948.51
209,2023-08-06 14:08:00,6,P121,C0045,1,800.0,2023-08,526.0,1,North,0.0,6,2,smartphones,58.3741524503535,526.0,215.63
210,2025-09-11 19:31:00,6,P126,C0171,1,24000.0,2025-09,17991.0,5,South,0.0,8,3,audio,577.8495412844037,17991.0,5431.15
211,2023-10-28 19:42:00,1,P106,C0769,1,320000.0,2023-10,198987.0,4,East,0.0,2,1,computers,5993.406593406594,198987.0,115019.59
212,2023-06-14 16:46:00,2,P119,C0249,1,2800.0,2023-06,1695.0,3,East,0.0,6,2,smartphones,89.08827785817657,1695.0,1015.91
213,2024-12-13 18:13:00,5,P121,C0160,3,2400.0,2024-12,526.0,11,East,0.0,6,2,smartphones,122.08592722490135,1578.0,699.91
214,2023-01-28 14:53:00,5,P119,C0420,2,5600.0,2023-01,1695.0,10,South,0.0,6,2,smartphones,235.44941100532517,3390.0,1974.55
215,2023-06-20 20:18:00,3,P137,C0616,3,6600.0,2023-06,1422.0,10,South,0.0,15,5,printers,766.348888163722,4266.0,1567.65
216,2025-07-19 18:47:00,3,P118,C0862,1,3500.0,2025-07,2473.0,7,North,0.0,6,2,smartphones,204.12545470943692,2473.0,822.87
217,2024-10-28 16:24:00,2,P124,C1195,1,48000.0,2024-10,33033.0,8,West,0.0,7,3,audio,953.6647984089676,33033.0,14013.34
218,2023-02-08 18:38:00,6,P125,C0381,1,4500.0,2023-02,3086.0,7,North,0.0,7,3,audio,62.07837194197879,3086.0,1351.92
219,2024-03-30 12:11:00,2,P137,C0203,1,2200.0,2024-03,1422.0,9,South,0.0,15,5,printers,205.2673437383317,1422.0,572.73
220,2023-11-07 09:47:00,9,P119,C0806,1,2800.0,2023-11,1695.0,9,South,0.0,6,2,smartphones,173.78435517970402,1695.0,931.22
221,2024-02-29 14:38:00,1,P137,C0975,1,2200.0,2024-02,1422.0,12,East,0.0,15,5,printers,207.6073619631902,1422.0,570.39
222,2025-11-10 15:32:00,6,P125,C0056,2,9000.0,2025-11,3086.0,4,East,0.0,7,3,audio,247.99101412066753,6172.0,2580.01
223,2023-02-21 14:49:00,8,P134,C1175,1,28000.0,2023-02,17855.0,11,East,0.0,14,5,printers,2785.465648854962,17855.0,7359.53
224,2025-08-08 16:29:00,4,P134,C1172,1,28000.0,2025-08,17855.0,11,East,0.0,14,5,printers,0.0,17855.0,10145.0
225,2023-02-14 19:49:00,2,P128,C0166,1,58000.0,2023-02,37743.0,4,East,0.0,10,4,cameras,1818.0144115292233,37743.0,18438.99
226,2023-01-14 19:18:00,4,P124,C0110,1,48000.0,2023-01,33033.0,1,North,0.0,7,3,audio,1333.7245014898008,33033.0,13633.28
227,2023-12-19 13:12:00,3,P110,C0696,1,24000.0,2023-12,15039.0,6,East,0.0,3,1,computers,361.04938785708333,15039.0,8599.95
228,2024-06-05 11:28:00,7,P112,C0679,1,38000.0,2024-06,25796.0,8,West,0.0,4,2,smartphones,1358.9671983717517,25796.0,10845.03
229,2025-10-16 15:31:00,2,P119,C0593,1,2800.0,2025-10,1695.0,1,North,0.0,6,2,smartphones,0.0,1695.0,1105.0
230,2023-10-03 13:06:00,7,P127,C0852,1,9500.0,2023-10,6907.0,5,South,0.0,8,3,audio,195.76439914671724,6907.0,2397.24
231,2023-01-09 11:13:00,1,P137,C0591,3,6600.0,2023-01,1422.0,10,South,0.0,15,5,printers,858.3383305929007,4266.0,1475.66
232,2024-12-01 11:36:00,6,P119,C0443,1,2800.0,2024-12,1695.0,2,West,0.0,6,2,smartphones,142.43358176238493,1695.0,962.57
233,2023-02-21 18:30:00,2,P118,C0169,1,3500.0,2023-02,2473.0,4,East,0.0,6,2,smartphones,195.61590012246563,2473.0,831.38
234,2024-08-21 20:15:00,8,P125,C0259,3,13500.0,2024-08,3086.0,10,South,0.0,7,3,audio,362.88528794590815,9258.0,3879.11
235,2024-06-05 17:23:00,1,P131,C0552,1,360000.0,2024-06,218747.0,9,South,0.0,12,4,cameras,4840.393343419062,218747.0,136412.61
236,2025-11-17 13:36:00,1,P130,C0882,1,130000.0,2025-11,83075.0,2,West,0.0,12,4,cameras,4981.822709163347,83075.0,41943.18
237,2024-07-31 16:39:00,12,P118,C0225,1,3500.0,2024-07,2473.0,3,East,0.0,6,2,smartphones,142.98463378393072,2473.0,884.02
238,2023-05-20 13:42:00,4,P134,C0806,1,28000.0,2023-05,17855.0,9,South,0.0,14,5,printers,3454.4592847910385,17855.0,6690.54
239,2023-01-31 09:04:00,1,P118,C0688,1,3500.0,2023-01,2473.0,4,East,0.0,6,2,smartphones,147.15588187832822,2473.0,879.84
240,2023-09-04 15:47:00,5,P106,C0012,1,320000.0,2023-09,198987.0,12,East,0.0,2,1,computers,5766.493799323563,198987.0,115246.51
241,2023-08-26 18:33:00,6,P133,C0705,1,45000.0,2023-08,32905.0,3,East,0.0,13,5,printers,3647.78081945878,32905.0,8447.22
242,2024-01-15 14:44:00,9,P136,C0364,2,5000.0,2024-01,1606.0,5,South,0.0,15,5,printers,530.3052265385571,3212.0,1257.69
243,2023-10-09 13:44:00,3,P136,C0323,5,12500.0,2023-10,1606.0,3,East,0.0,15,5,printers,930.866034094564,8030.0,3539.13
244,2024-03-20 16:26:00,4,P111,C0743,1,185000.0,2024-03,117065.0,1,North,0.0,4,2,smartphones,9790.064394378322,117065.0,58144.94
245,2024-02-03 15:11:00,3,P136,C0808,5,12500.0,2024-02,1606.0,4,East,0.0,15,5,printers,1179.5872838817625,8030.0,3290.41
246,2024-05-01 19:41:00,11,P122,C0869,1,68000.0,2024-05,43059.0,3,East,0.0,7,3,audio,0.0,43059.0,24941.0
247,2023-03-23 20:47:00,1,P129,C0887,1,68000.0,2023-03,46007.0,9,South,0.0,10,4,cameras,1427.9180064308682,46007.0,20565.08
248,2023-09-16 18:29:00,7,P131,C0677,1,360000.0,2023-09,218747.0,1,North,0.0,12,4,cameras,3850.996015936255,218747.0,137402.0
249,2024-07-17 13:29:00,8,P112,C0663,1,38000.0,2024-07,25796.0,10,South,0.0,4,2,smartphones,1552.4045953683903,25796.0,10651.6
250,2024-12-28 18:08:00,1,P131,C1145,1,360000.0,2024-12,218747.0,6,East,0.0,12,4,cameras,8136.938110749185,218747.0,133116.06
251,2025-10-05 11:36:00,1,P121,C0736,2,1600.0,2025-10,526.0,1,North,0.0,6,2,smartphones,0.0,1052.0,548.0
252,2025-12-10 17:53:00,7,P126,C0991,1,24000.0,2025-12,17991.0,6,East,0.0,8,3,audio,498.3792705066843,17991.0,5510.62
253,2024-12-23 13:19:00,2,P111,C0543,1,185000.0,2024-12,117065.0,8,West,0.0,4,2,smartphones,9410.790223586146,117065.0,58524.21
254,2025-10-27 20:51:00,1,P120,C0134,2,3000.0,2025-10,1029.0,11,East,0.0,6,2,smartphones,0.0,2058.0,942.0
255,2024-07-08 11:27:00,2,P120,C0107,2,3000.0,2024-07,1029.0,1,North,0.0,6,2,smartphones,122.55825752908348,2058.0,819.44
256,2023-02-25 09:23:00,8,P133,C0715,1,45000.0,2023-02,32905.0,2,West,0.0,13,5,printers,4476.641221374046,32905.0,7618.36
257,2023-06-12 17:22:00,4,P125,C0134,3,13500.0,2023-06,3086.0,11,East,0.0,7,3,audio,267.1900452488688,9258.0,3974.81
258,2024-02-07 16:00:00,5,P137,C0054,5,11000.0,2024-02,1422.0,6,East,0.0,15,5,printers,1038.036809815951,7110.0,2851.96
259,2025-03-17 20:54:00,2,P121,C0010,1,800.0,2025-03,526.0,9,South,0.0,6,2,smartphones,18.376594211224504,526.0,255.62
260,2023-11-03 13:10:00,2,P119,C0532,5,14000.0,2023-11,1695.0,1,North,0.0,6,2,smartphones,868.9217758985201,8475.0,4656.08
261,2025-09-10 09:15:00,5,P118,C0290,5,17500.0,2025-09,2473.0,6,East,0.0,6,2,smartphones,702.33689731466,12365.0,4432.66
262,2025-12-21 10:47:00,2,P120,C1080,3,4500.0,2025-12,1029.0,11,East,0.0,6,2,smartphones,267.2591641277171,3087.0,1145.74
263,2024-03-29 09:46:00,2,P137,C0447,2,4400.0,2024-03,1422.0,3,East,0.0,15,5,printers,410.5346874766634,2844.0,1145.47
264,2024-11-17 12:23:00,4,P134,C0922,1,28000.0,2024-11,17855.0,6,East,0.0,14,5,printers,0.0,17855.0,10145.0
265,2023-05-23 09:10:00,2,P113,C1184,1,58000.0,2023-05,37157.0,5,South,0.0,4,2,smartphones,1736.8792596312505,37157.0,19106.12
266,2023-03-29 13:30:00,11,P125,C0449,2,9000.0,2023-03,3086.0,5,South,0.0,7,3,audio,147.97684952189232,6172.0,2680.02
267,2025-08-03 12:34:00,2,P120,C1016,2,3000.0,2025-08,1029.0,7,North,0.0,6,2,smartphones,144.41687883346836,2058.0,797.58
268,2025-07-23 10:23:00,1,P130,C0241,1,130000.0,2025-07,83075.0,12,East,0.0,12,4,cameras,1901.6318537859006,83075.0,45023.37
269,2024-04-09 11:03:00,10,P124,C0948,1,48000.0,2024-04,33033.0,12,East,0.0,7,3,audio,817.6335078534032,33033.0,14149.37
270,2024-12-31 09:04:00,3,P126,C0632,1,24000.0,2024-12,17991.0,12,East,0.0,8,3,audio,363.47536617842877,17991.0,5645.52
271,2023-09-30 14:53:00,5,P121,C0737,2,1600.0,2023-09,526.0,9,South,0.0,6,2,smartphones,61.198511237846105,1052.0,486.8
272,2025-05-25 18:34:00,8,P119,C1128,3,8400.0,2025-05,1695.0,1,North,0.0,6,2,smartphones,230.4712501496349,5085.0,3084.53
273,2024-12-07 10:09:00,5,P119,C0315,2,5600.0,2024-12,1695.0,5,South,0.0,6,2,smartphones,284.86716352476986,3390.0,1925.13
274,2024-12-05 12:48:00,7,P137,C1041,1,2200.0,2024-12,1422.0,10,South,0.0,15,5,printers,263.25731803058056,1422.0,514.74
275,2023-02-08 19:42:00,6,P118,C1136,1,3500.0,2023-02,2473.0,6,East,0.0,6,2,smartphones,195.61590012246563,2473.0,831.38
276,2024-09-04 17:02:00,8,P104,C0463,1,310000.0,2024-09,196558.0,2,West,0.0,1,1,computers,3615.680190930788,196558.0,109826.32
277,2025-06-11 17:35:00,4,P114,C1135,1,75000.0,2025-06,53367.0,6,East,0.0,4,2,smartphones,3913.1136950904393,53367.0,17719.89
278,2023-12-12 09:55:00,9,P118,C0176,2,7000.0,2023-12,2473.0,7,North,0.0,6,2,smartphones,531.1219923471042,4946.0,1522.88
279,2023-08-19 11:39:00,5,P105,C0255,1,85000.0,2023-08,52017.0,2,West,0.0,2,1,computers,1628.757225433526,52017.0,31354.24
280,2023-06-28 12:00:00,3,P121,C0461,2,1600.0,2023-06,526.0,2,West,0.0,6,2,smartphones,50.90758734752946,1052.0,497.09
281,2025-12-28 09:21:00,8,P123,C1069,1,9500.0,2025-12,7113.0,2,West,0.0,7,3,audio,197.27512790889585,7113.0,2189.72
282,2025-04-03 19:54:00,6,P137,C0895,3,6600.0,2025-04,1422.0,8,West,0.0,15,5,printers,843.5074673498718,4266.0,1490.49
283,2024-01-13 11:26:00,5,P115,C0809,1,230000.0,2024-01,161913.0,9,South,0.0,5,2,smartphones,0.0,161913.0,68087.0
284,2023-09-02 16:56:00,6,P136,C1123,2,5000.0,2023-09,1606.0,3,East,0.0,15,5,printers,356.4786861490158,3212.0,1431.52
285,2024-12-22 11:36:00,3,P119,C1129,1,2800.0,2024-12,1695.0,6,East,0.0,6,2,smartphones,142.43358176238493,1695.0,962.57
286,2024-03-08 15:19:00,7,P123,C0818,1,9500.0,2024-03,7113.0,3,East,0.0,7,3,audio,245.03326237360298,7113.0,2141.97
287,2023-03-20 10:00:00,3,P136,C0722,5,12500.0,2023-03,1606.0,2,West,0.0,15,5,printers,1454.7124838613568,8030.0,3015.29
288,2025-08-18 15:25:00,1,P117,C0715,1,290000.0,2025-08,209699.0,2,West,0.0,5,2,smartphones,13960.298287235273,209699.0,66340.7
289,2024-03-03 15:41:00,3,P121,C1158,1,800.0,2024-03,526.0,10,South,0.0,6,2,smartphones,42.33541359731166,526.0,231.66
290,2023-09-22 15:33:00,10,P136,C0365,3,7500.0,2023-09,1606.0,9,South,0.0,15,5,printers,534.7180292235238,4818.0,2147.28
291,2023-08-05 14:03:00,10,P121,C1147,1,800.0,2023-08,526.0,1,North,0.0,6,2,smartphones,58.3741524503535,526.0,215.63
292,2025-05-10 09:53:00,1,P137,C0835,3,6600.0,2025-05,1422.0,3,East,0.0,15,5,printers,696.634455335676,4266.0,1637.37
293,2024-02-05 11:12:00,4,P120,C0380,1,1500.0,2024-02,1029.0,3,East,0.0,6,2,smartphones,100.22061662346259,1029.0,370.78
294,2023-02-20 18:28:00,8,P125,C0205,2,9000.0,2023-02,3086.0,3,East,0.0,7,3,audio,124.15674388395757,6172.0,2703.84
295,2024-01-12 16:36:00,1,P121,C0379,1,800.0,2024-01,526.0,7,North,0.0,6,2,smartphones,0.0,526.0,274.0
296,2023-11-23 13:24:00,6,P136,C1104,3,7500.0,2023-11,1606.0,7,North,0.0,15,5,printers,1054.4705307549887,4818.0,1627.53
297,2024-06-10 19:59:00,4,P129,C0463,1,68000.0,2024-06,46007.0,2,West,0.0,10,4,cameras,914.2965204236007,46007.0,21078.7
298,2025-12-22 15:10:00,12,P121,C0387,2,1600.0,2025-12,526.0,12,East,0.0,6,2,smartphones,95.02548057874387,1052.0,452.97
299,2025-11-01 19:13:00,4,P119,C1036,2,5600.0,2025-11,1695.0,7,North,0.0,6,2,smartphones,271.89889283476083,3390.0,1938.1
300,2024-06-16 20:18:00,4,P132,C0579,1,38000.0,2024-06,23961.0,12,East,0.0,13,5,printers,2951.7100371747215,23961.0,11087.29
301,2024-07-23 15:36:00,1,P115,C0207,1,230000.0,2024-07,161913.0,9,South,0.0,5,2,smartphones,9396.133077229731,161913.0,58690.87
302,2025-08-29 16:34:00,3,P113,C1089,1,58000.0,2025-08,37157.0,12,East,0.0,4,2,smartphones,2792.0596574470546,37157.0,18050.94
303,2023-09-04 09:51:00,1,P137,C0033,2,4400.0,2023-09,1422.0,4,East,0.0,15,5,printers,313.7012438111339,2844.0,1242.3
304,2024-05-24 11:41:00,5,P121,C0709,1,800.0,2024-05,526.0,10,South,0.0,6,2,smartphones,20.476809100804044,526.0,253.52
305,2025-05-23 13:11:00,2,P121,C0785,2,1600.0,2025-05,526.0,5,South,0.0,6,2,smartphones,43.8992857427876,1052.0,504.1
306,2024-11-24 09:38:00,6,P136,C1145,2,5000.0,2024-11,1606.0,6,East,0.0,15,5,printers,0.0,3212.0,1788.0
307,2023-10-30 14:21:00,2,P125,C0790,2,9000.0,2023-10,3086.0,4,East,0.0,7,3,audio,185.46100971794266,6172.0,2642.54
308,2024-11-13 14:55:00,2,P125,C1054,3,13500.0,2024-11,3086.0,12,East,0.0,7,3,audio,611.397800183318,9258.0,3630.6
309,2024-11-07 15:05:00,1,P119,C0052,1,2800.0,2024-11,1695.0,9,South,0.0,6,2,smartphones,192.42223798289163,1695.0,912.58
310,2025-09-19 17:19:00,1,P136,C0462,5,12500.0,2025-09,1606.0,8,West,0.0,15,5,printers,1038.7241741566477,8030.0,3431.28
311,2023-08-17 14:49:00,3,P118,C0530,2,7000.0,2023-08,2473.0,3,East,0.0,6,2,smartphones,510.7738339405931,4946.0,1543.23
312,2023-05-24 16:25:00,2,P113,C0042,1,58000.0,2023-05,37157.0,9,South,0.0,4,2,smartphones,1736.8792596312505,37157.0,19106.12
313,2024-09-29 20:56:00,4,P136,C1199,1,2500.0,2024-09,1606.0,8,West,0.0,15,5,printers,212.01296657644613,1606.0,681.99
314,2023-02-08 09:27:00,5,P137,C1151,3,6600.0,2023-02,1422.0,8,West,0.0,15,5,printers,656.5740458015267,4266.0,1677.43
315,2023-10-24 15:11:00,2,P108,C0221,1,48000.0,2023-10,31082.0,10,South,0.0,3,1,computers,899.0109890109891,31082.0,16018.99
316,2024-07-30 13:45:00,1,P105,C0401,1,85000.0,2024-07,52017.0,1,North,0.0,2,1,computers,1876.9938481819179,52017.0,31106.01
317,2023-11-20 09:50:00,2,P135,C0931,1,12000.0,2023-11,8606.0,10,South,0.0,14,5,printers,1687.152849207982,8606.0,1706.85
318,2025-05-22 14:02:00,4,P124,C0846,1,48000.0,2025-05,33033.0,11,East,0.0,7,3,audio,1307.0093661511653,33033.0,13659.99
319,2024-01-29 11:06:00,6,P120,C0811,2,3000.0,2024-01,1029.0,5,South,0.0,6,2,smartphones,0.0,2058.0,942.0
320,2024-12-04 10:48:00,3,P119,C0043,3,8400.0,2024-12,1695.0,10,South,0.0,6,2,smartphones,427.30074528715477,5085.0,2887.7
321,2023-09-06 13:12:00,10,P112,C0967,1,38000.0,2023-09,25796.0,2,West,0.0,4,2,smartphones,1453.464641898845,25796.0,10750.54
322,2024-05-06 13:16:00,6,P134,C1118,1,28000.0,2024-05,17855.0,10,South,0.0,14,5,printers,1544.7020900488717,17855.0,8600.3
323,2025-01-01 14:17:00,7,P102,C0048,1,195000.0,2025-01,141052.0,8,West,0.0,1,1,computers,3204.8581326294952,141052.0,50743.14
323,2025-01-01 14:17:00,7,P102,C0048,1,195000.0,2025-01,141052.0,8,West,0.0,1,1,computers,4108.12438139228,141052.0,49839.88
324,2025-02-18 11:08:00,12,P125,C0669,1,4500.0,2025-02,3086.0,5,South,0.0,7,3,audio,0.0,3086.0,1414.0
325,2023-12-30 19:54:00,5,P105,C0844,1,85000.0,2023-12,52017.0,4,East,0.0,2,1,computers,1278.716581993837,52017.0,31704.28
326,2023-11-20 13:16:00,3,P137,C0796,3,6600.0,2023-11,1422.0,10,South,0.0,15,5,printers,927.93406706439,4266.0,1406.07
327,2025-10-09 13:17:00,5,P118,C0661,2,7000.0,2025-10,2473.0,4,East,0.0,6,2,smartphones,0.0,4946.0,2054.0
328,2025-04-29 10:52:00,7,P101,C1080,1,260000.0,2025-04,167880.0,11,East,0.0,1,1,computers,0.0,167880.0,92120.0
329,2024-01-30 20:56:00,10,P118,C0633,2,7000.0,2024-01,2473.0,2,West,0.0,6,2,smartphones,0.0,4946.0,2054.0
330,2023-05-23 18:04:00,10,P119,C0946,2,5600.0,2023-05,1695.0,4,East,0.0,6,2,smartphones,167.69868713681038,3390.0,2042.3
331,2023-03-09 11:25:00,7,P131,C0950,1,360000.0,2023-03,218747.0,11,East,0.0,12,4,cameras,7559.565916398714,218747.0,133693.43
332,2023-03-12 14:44:00,1,P116,C0179,1,145000.0,2023-03,90588.0,5,South,0.0,5,2,smartphones,5632.079971880963,90588.0,48779.92
333,2024-09-14 11:03:00,6,P113,C0546,1,58000.0,2024-09,37157.0,10,South,0.0,4,2,smartphones,2425.15623421421,37157.0,18417.84
334,2023-07-04 14:00:00,1,P105,C1168,1,85000.0,2023-07,52017.0,2,West,0.0,2,1,computers,1956.881679389313,52017.0,31026.12
335,2025-05-22 19:38:00,2,P136,C0831,2,5000.0,2025-05,1606.0,5,South,0.0,15,5,printers,527.7533752543,3212.0,1260.25
336,2024-05-13 16:04:00,1,P134,C0894,1,28000.0,2024-05,17855.0,11,East,0.0,14,5,printers,1544.7020900488717,17855.0,8600.3
337,2024-04-24 13:07:00,7,P105,C0482,1,85000.0,2024-04,52017.0,1,North,0.0,2,1,computers,1959.4660194174755,52017.0,31023.53
338,2023-01-26 10:16:00,4,P133,C1135,1,45000.0,2023-01,32905.0,6,East,0.0,13,5,printers,5852.30679949705,32905.0,6242.69
339,2023-12-30 16:53:00,4,P111,C0866,1,185000.0,2023-12,117065.0,11,East,0.0,4,2,smartphones,14036.795512030612,117065.0,53898.2
340,2023-03-31 19:09:00,2,P121,C0878,2,1600.0,2023-03,526.0,1,North,0.0,6,2,smartphones,62.14708934489338,1052.0,485.85
341,2023-05-11 12:39:00,3,P120,C0753,1,1500.0,2023-05,1029.0,11,East,0.0,6,2,smartphones,44.919291197359925,1029.0,426.08
342,2024-10-02 16:06:00,2,P136,C0684,5,12500.0,2024-10,1606.0,6,East,0.0,15,5,printers,949.367088607595,8030.0,3520.63
343,2025-02-03 18:55:00,6,P115,C0437,1,230000.0,2025-02,161913.0,8,West,0.0,5,2,smartphones,13167.909128202227,161913.0,54919.09
344,2025-02-16 10:17:00,1,P119,C0712,1,2800.0,2025-02,1695.0,9,South,0.0,6,2,smartphones,160.30498069115754,1695.0,944.7
345,2024-08-06 15:09:00,7,P110,C0466,1,24000.0,2024-08,15039.0,10,South,0.0,3,1,computers,494.978313253012,15039.0,8466.02
346,2025-03-13 10:18:00,1,P137,C0006,5,11000.0,2025-03,1422.0,11,East,0.0,15,5,printers,538.1284101437836,7110.0,3351.87
347,2024-07-27 15:26:00,4,P137,C0460,1,2200.0,2024-07,1422.0,4,East,0.0,15,5,printers,163.56486252524837,1422.0,614.44
348,2023-01-27 11:25:00,1,P117,C1118,1,290000.0,2023-01,209699.0,10,South,0.0,5,2,smartphones,12192.91592706148,209699.0,68108.08
349,2025-07-05 19:25:00,4,P125,C0468,1,4500.0,2025-07,3086.0,1,North,0.0,7,3,audio,58.03762916747904,3086.0,1355.96
350,2023-06-18 19:27:00,1,P137,C0050,3,6600.0,2023-06,1422.0,10,South,0.0,15,5,printers,766.348888163722,4266.0,1567.65
351,2023-02-10 11:44:00,3,P122,C0243,1,68000.0,2023-02,43059.0,3,East,0.0,7,3,audio,938.0731760121239,43059.0,24002.93
352,2024-01-30 19:19:00,1,P112,C0511,1,38000.0,2024-01,25796.0,3,East,0.0,4,2,smartphones,0.0,25796.0,12204.0
353,2025-12-13 13:30:00,6,P118,C0366,1,3500.0,2025-12,2473.0,12,East,0.0,6,2,smartphones,207.8682387660022,2473.0,819.13
354,2024-12-23 17:10:00,6,P117,C0513,1,290000.0,2024-12,209699.0,8,West,0.0,5,2,smartphones,14752.04953967558,209699.0,65548.95
355,2025-10-31 15:55:00,5,P112,C1178,1,38000.0,2025-10,25796.0,9,South,0.0,4,2,smartphones,0.0,25796.0,12204.0
356,2023-07-24 15:55:00,6,P128,C1016,1,58000.0,2023-07,37743.0,7,North,0.0,10,4,cameras,935.7469244288225,37743.0,19321.25
357,2025-01-21 15:54:00,1,P123,C0603,1,9500.0,2025-01,7113.0,1,North,0.0,7,3,audio,215.49527288354102,7113.0,2171.5
358,2025-07-15 09:16:00,5,P127,C0034,1,9500.0,2025-07,6907.0,7,North,0.0,8,3,audio,122.5238837980113,6907.0,2470.48
359,2023-07-23 13:02:00,3,P120,C0095,3,4500.0,2023-07,1029.0,3,East,0.0,6,2,smartphones,0.0,3087.0,1413.0
360,2025-09-14 11:48:00,8,P125,C1004,2,9000.0,2025-09,3086.0,1,North,0.0,7,3,audio,216.69357798165137,6172.0,2611.31
361,2025-09-07 12:05:00,7,P127,C0859,1,9500.0,2025-09,6907.0,1,North,0.0,8,3,audio,228.73211009174312,6907.0,2364.27
362,2023-07-17 20:18:00,10,P136,C0744,1,2500.0,2023-07,1606.0,1,North,0.0,15,5,printers,271.7378766206801,1606.0,622.26
363,2023-05-02 10:49:00,1,P136,C0513,1,2500.0,2023-05,1606.0,8,West,0.0,15,5,printers,308.43386471348555,1606.0,585.57
364,2024-07-08 19:37:00,1,P121,C0124,1,800.0,2024-07,526.0,6,East,0.0,6,2,smartphones,32.68220200775559,526.0,241.32
